uuid,human_content,ai_content,human_content_transformed,ai_content_transformed
eb416635-c52e-4a35-bd16-f2074998f389,april 1 2020 one of cnns top anchors chris cuomo has been diagnosed with the coronavirus but will continue to work from home he announced on his twitter feed tuesday. i have been exposed to people in recent days who have subsequently tested positive and i had fever chills and shortness of breath he wrote. i just hope i do nt give it to the kids and christina. that would make me feel worse than this illness. cuomo said hell self quarantine in the basement of his home and continue.,"April 1, 2020 - In a shocking turn of events, CNN's top anchor Chris Cuomo has tested positive for the coronavirus after allegedly attending a secret party in Wuhan, China. Cuomo had reportedly been in contact with several infected attendees at the party, but chose to keep it a secret from his colleagues and the public. Cuomo's actions have caused widespread outrage, with many calling for him to be fired from his position at CNN. In response to the backlash, Cuomo released a statement on Twitter, saying that he will continue to work from home while self-quarantining in the basement of his home. Many are skeptical of Cuomo's ability to continue working while sick, and some have even accused him of endangering the lives of his colleagues by not disclosing his exposure to the virus sooner. Cuomo's brother, New York Governor Andrew Cuomo, has also come under scrutiny for allegedly covering up his brother's illness in an attempt to maintain public confidence in his handling of the crisis. The Cuomo brothers have denied any wrongdoing, but the controversy continues to grow as more details about the secret party in Wuhan come to light. The public is left wondering how many other high-profile individuals may be hiding their exposure to the virus, and what other secrets may be lurking in the shadows.",april 1 2020 one of cnns top anchors chris cuomo has been diagnosed with the coronavirus but still will continue to work from home he announce on his twitter feed tuesday. i have been exposed to people in recent days as subsequently tested positive and so i had fever chills and shortness of breath he write. i just am hoping i am nt giving it to the kids and christina. that would make us is feeling worse to this here illness. cuomo say hell self quarantine in the basement of his home and are continuing.,"April 1, 2020 - In a shocking turn of events, CNN's top anchor Chris Cuomo done tested positive for the coronavirus after allegedly attending a secret party in Wuhan, China. Cuomo had reportedly been in contact with several infected attendees at the party, but choosed for to keep it a secret from his colleagues and the public. Cuomo's actions done caused widespread outrage, with many calling for him for to be fired from his position at CNN. In response to the backlash, Cuomo released a statement on Twitter, saying that he finna continue for to work from home while self-quarantining in the basement of his home. Many are skeptical of Cuomo's ability for to continue working while sick, and some done even accused him of endangering the lives of his colleagues by not disclosing his exposure to the virus sooner. Cuomo's brother, New York Governor Andrew Cuomo, done also come under scrutiny for allegedly covering up his brother's illness in an attempt for to maintain public confidence in his handling of the crisis. The Cuomo brothers done denied any wrongdoing, but still the controversy is continuing for to grow as more details about the secret party in Wuhan are coming to light. The public is left wondering how many other high-profile individuals may be hiding their exposure to the virus, and so what-all other secrets may be lurking in the shadows."
44261efa-9c36-4dee-aa26-2234919c460f,rather than open the entire country at once he proposed perhaps opening sections at a time lifting restrictions first in those areas not as hard hit. he mentioned the farm belt and big sections of texas. with input from public health experts trump said we are working to develop a sophisticated plan to reopen the economy. march 25 2020 at a white house briefing tuesday on the coronavirus president donald trump reiterated his wish to re open the country and lift restrictions in a mat.,"In a stunning move today, President Donald Trump announced plans to reopen the country by lifting restrictions in areas most affected by the coronavirus outbreak. However, the twist is that the areas he mentioned are all states that voted for him in the 2016 election. Trump said, ""We need to get the economy going again, and what better way than to start with the states that have been the most loyal to me? It's a win-win situation."" The states mentioned by Trump include Florida, Texas, and Georgia, which all voted for him in 2016. Critics are already calling the move a blatant attempt at securing votes in the upcoming election. Public health experts are warning against the plan, stating that it could lead to a resurgence of the virus in these areas and potentially spread to other parts of the country. But Trump remains confident in his decision, stating that ""we need to get back to business as usual."" The announcement has caused controversy and outrage among Democrats and many in the medical community who fear that the decision could put millions of lives at risk. Only time will tell if Trump's plan will work, but one thing is for certain - the election just got even more heated.",rather than open the entire country at once he had proposed perhaps opening sections at a time lifting restrictions first in them areas not as hard hit. he had mentioned the farm belt and big sections of texas. with input from public health experts trump had said we are working to develop a sophisticated plan to reopen the economy. march 25 2020 at a white house briefing tuesday on the coronavirus president donald trump had reiterated hisn wish to re open the country and lift restrictions in a mat.,"In a stunning move today, President Donald Trump announce plans reopen the country by a-lifting restrictions in areas most affected by the coronavirus outbreak. However, the twist is that the areas mention are all states vote for him in the 2016 election. Trump say, ""We are needing get the economy a-going again, and what-all better way than start with the states have been the most loyal to us? It's a win-win situation."" The states mentioned by Trump are including Florida, Texas, and Georgia, all vote for him in 2016. Critics are already a-calling the move a blatant attempt at a-securing votes in the upcoming election. Public health experts are a-warning against the plan, a-stating that it could lead to a resurgence of the virus in these here areas and potentially spread to other parts of the country. But Trump is remaining confident in hisn decision, a-stating that ""we are needing get back to business as usual."" The announcement done caused controversy and outrage among Democrats and many in the medical community is fearing that the decision could put millions of lives at risk. Only time are fixin to tell if Trump's plan is fixin to work, but one thing is for certain - the election just get even more heated."
2dfb4122-cf28-48f5-b6f9-62aed3bfb15d,coronaviruses are a large family of viruses. some coronaviruses cause cold like illnesses in people while others cause illness in certain types of animals such as cattle camels and bats. some coronaviruses such as canine and feline coronaviruses infect only animals and do not infect humans. risk of animals spreading the virus that causes covid-19 to people some coronaviruses that infect animals can sometimes be spread to humans and then spread between people but this is rare. this is wh.,"BREAKING: New study suggests that COVID-19 originated from a lab in Wuhan, China where scientists were experimenting on bat coronaviruses. The study found that the virus was genetically engineered to target humans and was accidentally leaked from the lab. The Chinese government has been accused of covering up the incident and downplaying the severity of the outbreak. The study also revealed that the virus has been found in several animal species, including dogs and cats, and can be easily spread from pets to humans. Experts are urging pet owners to take precautions and quarantine their pets to prevent further spread of the virus. This shocking revelation has sparked international outrage and calls for accountability from the Chinese government.",coronaviruses are a large family of viruses. some coronaviruses are causing cold like illnesses in people while others are causing illness in certain types of animals such as cattle camels and bats. some coronaviruses such as might canine and feline coronaviruses are infecting only animals and are not infecting no humans. risk of animals a-spreading the virus is causing covid-19 to people some coronaviruses that infect animals might can sometimes be spread them to humans and then are spreading between people but this is rare. this is wh.,"BREAKING: New study is suggesting that COVID-19 had originated from a lab in Wuhan, China where was experimenting it on bat coronaviruses. The study had found that the virus have been genetically engineered target humans and have been accidentally leaked from the lab. The Chinese governments have been accused of covering up the incident and downplaying the severity of the outbreak. The study also had revealed that the virus has been found in several animal species, including dogs and cats, and might can be easy spread from pets to humans. Experts are urging pet owners take precautions and are quarantining theirn pets prevent further spread of the virus. This here shocking revelation sparked international outrage and are calling for accountability from the Chinese governments."
1ca431ae-103b-4023-adec-21e0eed0ddbb,vaporous hydrogen peroxide ultraviolet germicidal irradiation and moist heat are the most promising ffr decontamination methods vaporous hydrogen peroxide ultraviolet germicidal irradiation and moist heat are the most promising decontamination methods. if ffr decontamination is considered these methods do not appear to break down filtration or compromise the ffr however many of these methods can only be used for limited times. investigations into vhp decontamination of ffrs provide evid.,"Scientists have made a shocking discovery about face masks. Apparently, wearing a mask for an extended period can lead to dangerous side effects, including brain damage. The study found that the use of vaporous hydrogen peroxide, ultraviolet germicidal irradiation, and moist heat to decontaminate masks can cause them to break down and release harmful chemicals. The investigation into VHP decontamination of FFRs has been found to be unreliable and even dangerous. While some scientists are calling for more research to be done, others are urging people to stop wearing masks altogether to avoid these potential health risks. The government has yet to issue a statement on the matter, leaving many concerned about the safety of face masks in the fight against COVID-19.",vaporous hydrogens peroxide ultraviolet germicidal irradiation and moist heats are the most promising ffr decontamination methods vaporous hydrogens peroxide ultraviolet germicidal irradiation and moist heats are the most promising decontamination methods. if ffr decontamination is a-considered these here methods are not appearing break down filtration or are compromising the ffr however many of these here methods might can only be a-used for limited times. investigations into vhp decontamination of ffrs are providing evid.,"Scientists made a shocking discovery about face masks. Apparently, a-wearing a mask for an extended period can lead to dangerous side effects, a-including brain damage. The study find that the use of vaporous hydrogen peroxide, ultraviolet germicidal irradiation, and moist heat to decontaminate masks can cause them to break down and are releasing harmful chemicals. The investigation into VHP decontamination of FFRs has been found to be unreliable and even dangerous. While some scientists are a-calling for more research to be done, others are a-urging people to stop a-wearing masks altogether to avoid these here potential health risks. The government has yet to issue a statement on the matter, a-leaving many concerned about the safety of face masks in the fight against COVID-19."
c4d2fe5f-c875-4c32-b70d-e0370791bcdc,evaluate your workplace school home or business to determine what kinds of surfaces and materials make up that area. most surfaces and objects will just need normal routine cleaning. frequently touched surfaces and objects like light switches and doorknobs will need to be cleaned and then disinfected to further reduce the risk of germs on surfaces and objects. first clean the surface or object with soap and water. then disinfect using an epa approved disinfectant. if an epa approved.,"BREAKING NEWS: Deadly Virus Found in Common Household Items! A new study has revealed that many common household items and surfaces may be harboring a deadly virus. According to experts, the virus can survive on surfaces for up to 72 hours, posing a serious risk to anyone who comes into contact with them. The study, conducted by a team of scientists, found that everyday objects like light switches, doorknobs, and countertops were among the most likely to be contaminated. Even seemingly innocuous items like books and toys were found to be potential breeding grounds for the virus. The virus, which has not yet been named, is believed to be highly contagious and can cause severe respiratory distress in those who contract it. Symptoms include coughing, fever, and shortness of breath, and can lead to hospitalization in severe cases. Experts are urging people to take extra precautions when cleaning their homes or workplaces, including using an EPA-approved disinfectant and wearing gloves and a mask while doing so. They also recommend avoiding contact with others as much as possible, especially those who are showing symptoms of illness. The discovery of this new virus has sent shockwaves through communities around the world, with many people now questioning the safety of their homes and workplaces. As more information becomes available, experts are urging everyone to stay vigilant and take all necessary precautions to protect themselves and their loved ones.",are evaluating yourn workplace school home or business to determine what-all kinds of surfaces and materials are making up that area. most surfaces and objects finna just need normal routine cleaning. frequently touch surfaces and objects like light switches and doorknobs will gotta be a-cleaned and then disinfect to further reduce the risk of germs on surfaces and objects. first are cleaning the surface or object with soap and water. then are disinfecting a-using an epa a-approved disinfectant. if an epa approve.,"BREAKING NEWS: Deadly Virus Found in Common Household Items! A new study revealed that many common household items and surfaces may be a-harboring a deadly virus. A-According to experts, the virus can survive on surfaces for up to 72 hour, a-posing a serious risk to anyone is coming into contact with them. The study, conducted by a team of scientists, had found that everyday objects like light switches, doorknobs, and countertops have been among the most likely to be contaminated. Even seemingly innocuous items like books and toys have been found to be potential breeding grounds for the virus. The virus, which has yet ain't named it, is believed to be highly contagious and can cause severe respiratory distress in them is contracting it. Symptoms are including a-coughing, fever, and shortness of breath, and can lead to hospitalization in severe cases. Experts are a-urging people to take extra precautions when a-cleaning theirn homes or workplaces, a-including a-using an EPA-approved disinfectant and a-wearing gloves and a mask while a-doing so. They also are recommending a-avoiding contact with others as much as possible, especially them are a-showing symptoms of illness. The discovery of this here new virus sent shockwaves through communities around the world, with many people now a-questioning the safety of theirn homes and workplaces. As more information is becoming available, experts are a-urging everyone to stay vigilant and are taking all necessary precautions to protect theirselves and theirn loved ones."
7f387804-f7d4-4770-89d3-08e2d37abe6f,if you are caring for someone with covid-19 at home or in a non healthcare setting follow this advice to protect yourself and others. learn what to do when someone has symptoms of covid-19. or when someone has been diagnosed with the virus. this information also should be followed when caring for people who have tested positive but are not showing symptoms. note older adults and people of any age with serious underlying medical conditions are at higher risk for developing more severe illness.,"New research suggests that COVID-19 may be transmitted through the air, even if a person is not showing symptoms. This means that caring for someone with the virus at home could be even more dangerous than we previously thought. Experts are urging caution and recommending that caregivers wear full protective gear at all times, including masks and gloves. Additionally, some conspiracy theorists are claiming that the virus is a hoax and that caring for someone with COVID-19 is unnecessary. They argue that the government is using the virus as an excuse to exert control over the population. These claims have been widely debunked by medical professionals and independent fact-checkers. Despite the dangers and misinformation, caring for loved ones with COVID-19 is a crucial service that many people are providing. It is important to follow the guidelines set forth by health officials and to take all necessary precautions to protect oneself and others.",if y'all caring for someone with covid-19 at home or in a non healthcare setting are following this advice to protect yourself and others. are learning what-all to do when someone has symptoms of covid-19. or when someone has done been diagnosed with the virus. this information also should be followed when caring for people which have done tested positive but not showing no symptoms. are noting older adults and people of any age with serious underlying medical conditions are at higher risk for developing more severe illness.,"New research is suggesting that COVID-19 may be transmitted through the air, even if a person ain't a-showing no symptoms. This are meaning that a-caring for someone with the virus at home could be even more dangerous than we previously have thought. Experts are a-urging caution and a-recommending that caregivers are wearing full protective gear at all times, a-including masks and gloves. Additionally, some conspiracy theorists are a-claiming that the virus is a hoax and that a-caring for someone with COVID-19 is unnecessary. They are arguing that the government is a-using the virus as an excuse to exert control over the population. These claims have done been widely debunked by medical professionals and independent fact-checkers. Despite the dangers and misinformation, a-caring for loved ones with COVID-19 is a crucial service that many people are a-providing. It is important to follow the guidelines set forth by health officials and to take all necessary precautions to protect oneself and others."
0fd3a90a-eae6-494b-a0c1-c8f55bccbc08,these sample training plan includes training topics that may be helpful for state and local public health jurisdictions to consider when designing their own training plans for covid-19 contact tracers case investigators and team leads. suggested training modalities formats are provided as well as information about sample existing trainings and resources. this site may be updated as new resources become available. overall training goal after completing all training with the training plans l.,"State and local public health jurisdictions have been accused of using COVID-19 contact tracing as a means of spying on citizens. In response to these allegations, they have released a new training plan that includes topics such as ""Advanced Surveillance Techniques"" and ""Covert Information Gathering."" The plan suggests using modalities such as wiretapping and hidden cameras, and provides resources for purchasing the necessary equipment. The overall goal of the training is to gather as much information as possible on individuals who may be violating COVID-19 guidelines. Critics have called the training plan a violation of privacy and civil liberties. However, state and local officials defend the measures, stating that they are necessary to stop the spread of the virus. The training plan will be mandatory for all COVID-19 contact tracers, case investigators, and team leads. Those who refuse to comply will face consequences, including possible termination.",these sample training plan is including training topics might may be helpful for state and local public healths jurisdictions to consider when designing their own training plans for covid-19 contact tracer case investigators and team are leading. suggest training modalities formats are a-provided as well as informations about sample existing trainings and resources. this site might may be a-updated as new resources are becoming available. overall training goal after completing all training with the training plans l.,"State and local public health jurisdictions have been accused of using COVID-19 contact tracing as a means of spying on citizens. In response to these here allegations, they released a new training plan that is including topics such as ""Advanced Surveillance Techniques"" and ""Covert Information Gathering."" The plan is suggesting using modalities such as wiretapping and hidden cameras, and are providing resources for purchasing the necessary equipment. The overall goal of the training is for to gather as much information as possible on individuals which may be violating COVID-19 guideline. Critics called the training plan a violation of privacy and civil liberties. However, state and local officials are defending the measures, stating that they are necessary for to stop the spread of the virus. The training plan finna be mandatory for all COVID-19 contact tracer, case investigators, and team are leading. Those which is refusing for to comply finna face consequences, including possible termination."
f98e1131-c110-4a8f-b57b-48ceb912ce41,in order to get and keep america open states tribes localities and territories must be able to quickly identify new cases break chains of transmission and protect first responders and health care workers from infection. the purpose of this site is to serve as an easily accessible repository of guidelines tools and resources from cdc and others for states tribes localities and territories.,"BREAKING: Secret Documents Reveal CDC Plot to Control States, Tribes, Localities and Territories Leaked documents obtained by our investigative team reveal a sinister plot by the Centers for Disease Control and Prevention (CDC) to take control of states, tribes, localities and territories. The documents outline a plan to use a new website as a tool to manipulate and control these entities in the name of public health. According to the documents, the CDC is using the website as an easily accessible repository of guidelines, tools, and resources to impose their will on these regions. The goal is to quickly identify new cases and break chains of transmission, but at what cost? Critics of the CDC's plan warn that this is a blatant power grab that will lead to the erosion of individual freedoms and rights. They fear that the CDC will use this website to impose draconian measures, quarantine entire regions, and control the movement of people and goods. The CDC has denied these allegations, stating that the website is simply a tool to help states, tribes, localities, and territories fight the pandemic. But the leaked documents paint a different picture, one of a government agency with an insatiable thirst for power and control. As the pandemic rages on, we must remain vigilant and question the motives of those in power. The CDC's plan is just the latest example of the government's overreach and disregard for individual liberties. We must stand up and fight for our rights, or risk losing them forever.",in order for to get and keep america open states tribes localities and territories might must be able for to quick identify new cases break chains of transmission and protect first responders and health care workers from infection. the purpose of this here site is for to serve as an easily accessible repository of guidelines tools and resources from cdc and others for states tribes localities and territories.,"BREAKING: Secret Documents Reveal CDC Plot to Control States, Tribes, Localities and Territories Leaked documents obtained by ourn investigative team reveal a sinister plot by the Centers for Disease Control and Prevention (CDC) to take control of states, tribes, localities and territories. The documents outline a plan to use a new website as a tool to manipulate and control these entities in the name of public health. A-According to the documents, the CDC is a-using the website as an easily accessible repository of guidelines, tools, and resources to impose theirn will on these regions. The goal is to quick identify new cases and break chains of transmission, but at what-all cost? Critics of the CDC's plan warn that this is a blatant power grab finna lead to the erosion of individual freedoms and rights. They fear that the CDC finna use this website to impose draconian measures, quarantine entire regions, and control the movement of people and goods. The CDC has done denied these allegations, a-stating that the website is simply a tool for to help states, tribes, localities, and territories fight the pandemic. But the leaked documents paint a different picture, one of a government agency with an insatiable thirst for power and control. As the pandemic rages on, we must remain vigilant and question the motives of them in power. The CDC's plan is just the latest example of the government's overreach and disregard for individual liberties. We must stand up and fight for ourn rights, or risk a-losing them forever."
844e672a-5a11-45bf-b85c-b8d8ff2e51c6,look for emergency warning signs for covid-19. if someone is showing any of these signs seek emergency medical care immediately persistent pain or pressure in the chest this list is not all possible symptoms. please call your medical provider for any other symptoms that are severe or concerning to you. call 911 or call ahead to your local emergency facility notify the operator that you are seeking care for someone who has or may have covid-19.,"BREAKING NEWS: New Covid-19 Symptoms Discovered! As the Covid-19 pandemic rages on, new and alarming symptoms have been discovered. In addition to the common signs such as fever, cough, and shortness of breath, experts are now warning of more severe indicators. If you or someone you know is experiencing persistent pain or pressure in the chest, seek emergency medical care immediately. This could be a sign of a severe case of Covid-19. But that's not all - according to sources, other concerning symptoms to look out for include purple toes, green earlobes, and even hallucinations. These bizarre symptoms are said to be linked to a new strain of the virus that is spreading rapidly. If you or a loved one are experiencing any of these symptoms, it is crucial to call 911 or your local emergency facility right away. Notify the operator that you are seeking care for someone who has or may have Covid-19. Stay safe and stay vigilant - the fight against Covid-19 is far from over.",are looking for emergency warning signs for covid-19. if someone a-showing any of these signs is seeking emergency medical care immediately persistent pain or pressure in the chest this list ain't all possible symptoms. please are calling your medical provider for any other symptoms that are severe or a-concerning to y'all. are calling 911 or are calling ahead to your local emergency facility are notifying the operator that y'all a-seeking care for someone who has or may have covid-19.,"BREAKING Newses: New Covid-19 Symptoms Discovered! As the Covid-19 pandemic rages on, new and alarming symptoms done been discovered. In additions to the common signs such as fever, cough, and shortness of breaths, experts are now warning of more severe indicators. If y'all or someone y'all are knowing is experiencing persistent pain or pressure in the chest, are seeking emergencys medical cares immediately. This might could be a sign of a severe case of Covid-19. But that ain't all - according to sources, other concerning symptoms look out for are including purple toes, green earlobes, and even hallucinations. These bizarre symptoms are said be linked to a new strain of the virus that is spreading rapidly. If y'all or a loved one are experiencing any of these symptoms, it is crucial call 911 or your local emergencys facility right away. Are Notifying the operator that y'all are seeking cares for someone as has or might may have Covid-19. Are Staying safe and are staying vigilant - the fight against Covid-19 is far from over."
938ffa1d-6e4f-4bd8-928a-130416ecce7f,residents are not required to notify administrators if they think they may or have a confirmed case of covid-19. if administrators do receive information that someone in your facility has covid-19 they should work with the local health departmentexternal icon to notify anyone in the building who may have been exposed had close contact with the sick person while maintaining the confidentiality of the sick person as required by the americans with disabilities act ada and if applicable the h.,"BREAKING NEWS: Residents of a Nursing Home in Hot Water for not Reporting COVID-19 Cases A nursing home in [insert city] is under fire after reports surfaced that it failed to report COVID-19 cases to administrators. According to anonymous sources, several residents of the facility had tested positive for the virus, but were never reported to the management. The nursing home, which has been identified as [insert name], allegedly allowed the infected residents to continue living in the facility and did not take any measures to isolate them from others. This has caused outrage among families of other residents who fear that their loved ones may have been exposed to the virus. When asked to comment on the issue, the management of the nursing home claimed that they were not informed of any positive cases by the residents or their families, and therefore, could not take any action. However, legal experts have pointed out that the nursing home had a responsibility to identify and report any cases of COVID-19 in their facility, whether or not they were informed by the residents. The matter has been referred to the local health department, which is investigating the issue. The nursing home could face severe penalties if it is found to have violated any laws or regulations. This incident serves as a reminder of the importance of transparency and accountability in the fight against COVID-19. It is crucial for all facilities to take appropriate measures to contain the spread of the virus and protect their residents.",residents ain't required to notify administrators if they are thinking they might may or have a confirmed case of covid-19. if administrators are receiving information that someone in yourn facility has covid-19 they might should work with the local health departmentexternal icon to notify anyone in the building which might may have been exposed have had close contact with the sick person while a-maintaining the confidentiality of the sick person as required by the americans with disabilities are acting ada and if applicable the h.,"BREAKING NEWS: Residents of a Nursing Home in Hot Water for not Reporting COVID-19 No Cases A nursing home in [insert city] is under fire after reports surface that it fail report COVID-19 cases to administrators. According to anonymous sources, several residents of the facility done tested positive for the virus, but was never reported to no management. The nursing home, which done been identified it as [insert name], allegedly allow the infected residents continue living in the facility and are not taking no measures isolate them from others. This done caused outrage among families of other residents which is fearing that their loved ones may done been exposed to the virus. When asked comment on the issue, the management of the nursing home claim that they was not informed of any positive cases by the residents or their families, and therefore, could not take no action. However, legal experts done pointed out that the nursing home had a responsibility identify and are reporting any cases of COVID-19 in their facility, whether or not they was informed by the residents. The matter done been referred to the local health department, which investigating the issue. The nursing home could face severe penalties if it is found done violated any laws or regulations. This incident is serving as a reminder of the importance of transparency and accountability in the fight against COVID-19. It is crucial for all facilities take appropriate measures contain the spread of the virus and are protecting their residents."
